chr	context	strand	Read	Position	nMethylated	nUnmethylated	nMethylated(+dups)	nUnmethylated(+dups)
genome_hic_scaffold_1_RagTag	CpG	OB	1	74	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OB	1	75	3	1	3	1
genome_hic_scaffold_1_RagTag	CpG	OB	1	76	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OB	1	8	8	0	8	0
genome_hic_scaffold_1_RagTag	CpG	OB	1	9	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	1	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	10	8	1	8	1
genome_hic_scaffold_1_RagTag	CpG	OB	2	11	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	12	9	1	9	1
genome_hic_scaffold_1_RagTag	CpG	OB	2	13	1	0	1	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	14	8	0	8	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	15	5	1	5	1
genome_hic_scaffold_1_RagTag	CpG	OB	2	16	6	2	6	2
genome_hic_scaffold_1_RagTag	CpG	OB	2	17	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	18	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	19	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	2	4	1	4	1
genome_hic_scaffold_1_RagTag	CpG	OB	2	20	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	21	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	22	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	23	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	25	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	26	1	0	1	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	27	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	28	5	1	5	1
genome_hic_scaffold_1_RagTag	CpG	OB	2	29	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	3	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	30	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	31	9	0	9	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	32	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	33	10	0	10	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	34	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	35	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	36	10	0	10	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	37	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	38	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	39	10	0	10	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	4	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	40	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	41	4	1	4	1
genome_hic_scaffold_1_RagTag	CpG	OB	2	42	1	0	1	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	43	4	1	4	1
genome_hic_scaffold_1_RagTag	CpG	OB	2	44	4	1	4	1
genome_hic_scaffold_1_RagTag	CpG	OB	2	45	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	46	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	47	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	48	3	1	3	1
genome_hic_scaffold_1_RagTag	CpG	OB	2	49	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	5	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	50	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	51	12	0	12	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	52	8	0	8	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	53	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	54	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	55	2	2	2	2
genome_hic_scaffold_1_RagTag	CpG	OB	2	56	1	0	1	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	57	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	58	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	59	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	6	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	60	4	1	4	1
genome_hic_scaffold_1_RagTag	CpG	OB	2	61	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	62	5	1	5	1
genome_hic_scaffold_1_RagTag	CpG	OB	2	63	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	64	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	65	9	0	9	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	66	10	0	10	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	67	1	0	1	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	68	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	69	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	7	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	70	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	71	11	0	11	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	72	11	0	11	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	73	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	74	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	75	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	76	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	8	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OB	2	9	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	1	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	10	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	11	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	12	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	13	8	0	8	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	14	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	15	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	16	8	0	8	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	17	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	18	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	19	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	2	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	20	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	21	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	22	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	23	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	24	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	25	8	0	8	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	26	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	27	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	28	8	0	8	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	29	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	3	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	30	6	1	6	1
genome_hic_scaffold_1_RagTag	CpG	OT	1	31	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	32	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	33	7	1	7	1
genome_hic_scaffold_1_RagTag	CpG	OT	1	34	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	35	8	0	8	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	36	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	37	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	38	10	0	10	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	39	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	4	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	40	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	41	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	42	7	1	7	1
genome_hic_scaffold_1_RagTag	CpG	OT	1	43	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	44	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	45	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	46	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	47	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	48	5	1	5	1
genome_hic_scaffold_1_RagTag	CpG	OT	1	49	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	5	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	50	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	51	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	53	7	1	7	1
genome_hic_scaffold_1_RagTag	CpG	OT	1	54	8	0	8	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	55	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	56	8	0	8	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	57	12	0	12	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	58	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	59	8	0	8	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	6	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	60	9	0	9	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	61	4	1	4	1
genome_hic_scaffold_1_RagTag	CpG	OT	1	62	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	63	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	64	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	65	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	66	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	67	8	1	8	1
genome_hic_scaffold_1_RagTag	CpG	OT	1	68	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	69	8	0	8	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	7	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	70	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	71	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	72	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	73	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	74	10	0	10	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	75	2	1	2	1
genome_hic_scaffold_1_RagTag	CpG	OT	1	76	8	1	8	1
genome_hic_scaffold_1_RagTag	CpG	OT	1	8	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OT	1	9	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	1	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	10	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	11	12	0	12	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	12	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	13	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	14	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	15	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	16	2	1	2	1
genome_hic_scaffold_1_RagTag	CpG	OT	2	17	9	0	9	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	18	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	19	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	2	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	20	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	21	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	22	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	23	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	24	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	25	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	26	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	27	9	0	9	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	28	8	0	8	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	29	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	3	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	30	2	1	2	1
genome_hic_scaffold_1_RagTag	CpG	OT	2	31	5	1	5	1
genome_hic_scaffold_1_RagTag	CpG	OT	2	32	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	33	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	34	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	35	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	36	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	37	9	0	9	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	38	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	39	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	4	7	1	7	1
genome_hic_scaffold_1_RagTag	CpG	OT	2	40	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	41	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	42	3	1	3	1
genome_hic_scaffold_1_RagTag	CpG	OT	2	43	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	44	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	45	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	46	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	47	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	48	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	49	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	5	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	50	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	51	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	52	7	1	7	1
genome_hic_scaffold_1_RagTag	CpG	OT	2	53	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	54	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	55	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	56	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	57	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	58	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	59	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	6	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	60	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	61	6	0	6	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	62	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	64	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	65	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	66	7	0	7	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	67	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	68	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	69	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	7	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	70	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	71	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	72	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	73	1	0	1	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	74	2	0	2	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	75	5	0	5	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	76	3	0	3	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	8	4	0	4	0
genome_hic_scaffold_1_RagTag	CpG	OT	2	9	2	0	2	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	1	35	2	35	2
genome_hic_scaffold_10_RagTag	CHH	OB	1	10	24	0	24	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	11	27	0	27	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	12	27	3	27	3
genome_hic_scaffold_10_RagTag	CHH	OB	1	13	38	0	38	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	14	29	1	29	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	15	33	0	33	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	16	22	0	22	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	17	27	0	27	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	18	28	2	28	2
genome_hic_scaffold_10_RagTag	CHH	OB	1	19	28	0	28	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	2	26	1	26	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	20	28	0	28	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	21	24	2	24	2
genome_hic_scaffold_10_RagTag	CHH	OB	1	22	28	0	28	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	23	29	1	29	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	24	20	1	20	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	25	22	1	22	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	26	28	0	28	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	27	36	0	36	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	28	26	2	26	2
genome_hic_scaffold_10_RagTag	CHH	OB	1	29	15	0	15	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	3	38	0	38	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	30	32	0	32	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	31	37	0	37	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	32	27	1	27	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	33	35	0	35	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	34	29	1	29	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	35	31	0	31	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	36	39	1	39	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	37	25	1	25	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	38	36	1	36	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	39	40	0	40	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	4	28	1	28	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	40	41	0	41	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	41	26	0	26	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	42	33	1	33	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	43	34	0	34	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	44	38	0	38	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	45	40	1	40	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	46	31	1	31	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	47	37	2	37	2
genome_hic_scaffold_10_RagTag	CHH	OB	1	48	32	1	32	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	49	27	1	27	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	5	25	0	25	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	50	25	0	25	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	51	22	1	22	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	52	30	2	30	2
genome_hic_scaffold_10_RagTag	CHH	OB	1	53	24	1	24	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	54	30	0	30	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	55	34	1	34	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	56	23	2	23	2
genome_hic_scaffold_10_RagTag	CHH	OB	1	57	29	0	29	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	58	22	0	22	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	59	23	0	23	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	6	23	0	23	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	60	26	0	26	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	61	28	1	28	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	62	19	0	19	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	63	24	3	24	3
genome_hic_scaffold_10_RagTag	CHH	OB	1	64	23	1	23	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	65	27	0	27	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	66	26	1	26	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	67	35	3	35	3
genome_hic_scaffold_10_RagTag	CHH	OB	1	68	24	0	24	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	69	29	2	29	2
genome_hic_scaffold_10_RagTag	CHH	OB	1	7	24	1	24	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	70	20	2	20	2
genome_hic_scaffold_10_RagTag	CHH	OB	1	71	26	0	26	0
genome_hic_scaffold_10_RagTag	CHH	OB	1	72	33	3	33	3
genome_hic_scaffold_10_RagTag	CHH	OB	1	73	32	1	32	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	74	25	1	25	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	75	23	2	23	2
genome_hic_scaffold_10_RagTag	CHH	OB	1	76	30	1	30	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	8	19	1	19	1
genome_hic_scaffold_10_RagTag	CHH	OB	1	9	26	0	26	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	1	26	1	26	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	10	25	0	25	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	11	28	1	28	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	12	32	0	32	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	13	26	3	26	3
genome_hic_scaffold_10_RagTag	CHH	OB	2	14	25	2	25	2
genome_hic_scaffold_10_RagTag	CHH	OB	2	15	30	0	30	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	16	25	0	25	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	17	20	4	20	4
genome_hic_scaffold_10_RagTag	CHH	OB	2	18	24	1	24	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	19	24	0	24	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	2	19	2	19	2
genome_hic_scaffold_10_RagTag	CHH	OB	2	20	35	1	35	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	21	34	0	34	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	22	31	0	31	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	23	28	1	28	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	24	33	0	33	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	25	20	0	20	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	26	27	2	27	2
genome_hic_scaffold_10_RagTag	CHH	OB	2	27	25	0	25	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	28	22	2	22	2
genome_hic_scaffold_10_RagTag	CHH	OB	2	29	25	1	25	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	3	20	0	20	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	30	38	0	38	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	31	20	0	20	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	32	40	1	40	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	33	28	0	28	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	34	31	2	31	2
genome_hic_scaffold_10_RagTag	CHH	OB	2	35	23	0	23	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	36	31	1	31	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	37	28	0	28	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	38	25	0	25	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	39	26	0	26	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	4	36	0	36	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	40	30	0	30	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	41	32	1	32	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	42	24	3	24	3
genome_hic_scaffold_10_RagTag	CHH	OB	2	43	24	1	24	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	44	22	0	22	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	45	31	2	31	2
genome_hic_scaffold_10_RagTag	CHH	OB	2	46	25	0	25	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	47	24	3	24	3
genome_hic_scaffold_10_RagTag	CHH	OB	2	48	26	1	26	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	49	27	2	27	2
genome_hic_scaffold_10_RagTag	CHH	OB	2	5	31	0	31	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	50	36	0	36	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	51	32	1	32	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	52	32	2	32	2
genome_hic_scaffold_10_RagTag	CHH	OB	2	53	20	0	20	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	54	18	0	18	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	55	21	3	21	3
genome_hic_scaffold_10_RagTag	CHH	OB	2	56	26	1	26	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	57	14	0	14	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	58	39	1	39	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	59	27	0	27	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	6	28	1	28	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	60	29	1	29	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	61	39	0	39	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	62	32	1	32	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	63	33	0	33	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	64	20	1	20	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	65	26	1	26	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	66	26	0	26	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	67	28	2	28	2
genome_hic_scaffold_10_RagTag	CHH	OB	2	68	22	2	22	2
genome_hic_scaffold_10_RagTag	CHH	OB	2	69	26	0	26	0
genome_hic_scaffold_10_RagTag	CHH	OB	2	7	32	1	32	1
genome_hic_scaffold_10_RagTag	CHH	OB	2	70	28	2	28	2
genome_hic_scaffold_10_RagTag	CHH	OB	2	71	25	3	25	3
genome_hic_scaffold_10_RagTag	CHH	OB	2	72	28	0	28	0
